txn_count_5min,avg_amount_5min,high_risk_flag
5,238.91992133856238,0
5,215.34125064819938,0
3,275.0888615755187,0
10,128.55451547960237,0
5,160.2909496403199,0
4,242.8510070772131,0
4,34.44485926285992,0
7,313.3267058675754,0
3,224.27139001582248,0
6,212.242540222492,0
2,69.55896978871542,0
4,97.07126996802096,0
4,168.11330685593106,0
4,264.5943880236479,0
8,33.870719024113185,0
5,263.06918406218847,0
8,171.19749407133065,0
5,182.12612218066783,0
7,220.28743533526452,0
8,221.54537902771293,0
3,143.00571280507222,0
4,249.99280707750742,0
6,14.448148808284913,0
4,163.96648907458763,0
4,212.29454105415232,0
6,172.40405478284202,0
2,53.847175682721456,0
4,260.6421903008377,0
2,100.12897502983583,0
8,194.59887939773682,0
7,212.24276776540984,0
2,201.58617230122937,0
5,293.5208740691052,0
6,195.73899520050506,0
7,234.19643237575522,0
7,195.52767734790072,0
7,249.03648673330196,0
6,311.47962376380184,0
5,211.0033463577755,0
5,262.54802860663995,0
8,316.4263147905758,0
7,308.5747397579417,0
4,169.17684771110316,0
5,282.91458845961336,0
8,219.90169280377543,0
5,289.3783998187131,0
2,245.490766685036,0
3,222.05344608289505,0
7,234.71776642770834,0
3,220.4190364831145,0
8,223.54664361092082,0
1,187.2934111534473,0
5,179.8620527513986,0
3,341.05399434981354,0
5,238.2022328888947,0
5,154.13560622148802,0
2,177.8066054856285,0
7,284.5006762758361,0
2,141.10506319291045,0
4,81.43778545511914,0
5,87.32406875183644,0
4,61.68195198361698,0
4,96.09481133884336,0
5,105.53072481593517,0
4,310.8189903686511,0
4,196.30566298725853,0
5,170.9389168690626,0
7,84.5269549585141,0
6,188.5498882022928,0
6,61.0137549948646,0
8,170.4466262970908,0
5,365.159551187494,0
2,253.1042862965092,0
4,183.21614717163754,0
6,255.84988843250852,0
3,158.27654574979454,0
3,135.94578056966498,0
5,336.3303703626274,0
5,108.61802768637813,0
6,171.67030114581195,0
2,224.4826625890808,0
6,125.10126353940414,0
4,252.04839629051278,0
3,175.47243802861982,0
4,253.11282620534854,0
2,246.87873438004146,0
6,180.5590295499336,0
8,336.8526938072788,0
5,146.7731357253247,0
6,307.909637643899,0
5,293.99465941024323,0
5,341.6705766128352,0
6,213.92448314744166,0
4,136.91314304576082,0
4,366.1437268263637,0
5,173.22388256189086,0
5,134.91659418355715,0
4,184.81706032761497,0
4,121.4647427074338,0
7,242.09190600986767,0
5,151.546529459319,0
4,177.00126640761022,0
3,277.422308933197,0
9,249.89545681409533,0
6,201.2467658055727,0
6,213.66988229975857,0
4,200.98043445052332,0
7,165.50759468661084,0
6,199.79786713217703,0
6,239.26733003943548,0
2,189.90702968169282,0
6,233.5814104184219,0
4,133.06649772615623,0
7,151.6885079083436,0
8,141.25435973808197,0
6,154.7894902566075,0
3,302.9744837364873,0
4,258.0831034488288,0
5,113.84615050525235,0
3,234.99986371267642,0
5,168.7534149881144,0
8,145.40923316227475,0
8,81.14084274219945,0
5,277.7534955056195,0
5,90.89094802662892,0
8,195.84294575921004,0
5,124.2951003420105,0
4,262.06751576559395,0
3,173.25185389488396,0
7,189.24298755837242,0
4,191.94125896559737,0
4,224.20562679486267,0
5,201.04038111866475,0
3,196.5381448831107,0
5,158.52784197961776,0
4,74.02165013263256,0
6,110.51592323665156,0
5,257.4783790944516,0
5,175.53444293389617,0
2,146.87921778220164,0
5,87.5417484465564,0
3,62.42822879277182,0
3,143.74344958974413,0
5,271.0442283236206,0
4,155.43438451021453,0
3,232.0388420193158,0
4,151.75521364816336,0
2,251.10933568230791,0
6,171.85993585530647,0
7,101.44926035596029,0
3,178.4837545680445,0
5,346.7200334624326,0
4,343.19074524406835,0
6,238.92266422234917,0
6,189.0352947669038,0
2,224.31214416760668,0
2,225.34818709866317,0
5,196.80905981063188,0
2,235.27552159380934,0
7,216.65814897228506,0
4,174.7222091708549,0
5,104.37945604930857,0
7,163.19526062238674,0
5,263.96150792588776,0
7,197.48302204037083,0
1,224.0229513270004,0
3,177.358757783647,0
4,115.23219959915002,0
9,180.90962281025418,0
4,118.20352794005188,0
5,113.09686611171588,0
6,296.4509287095527,0
6,166.39311960526268,0
3,140.68122196319732,0
3,329.4367747504724,0
5,265.1988028323393,0
7,170.27926195985296,0
6,234.21090604418947,0
6,181.1369345391438,0
4,144.58562565763202,0
7,237.97529795880035,0
4,174.05584917438375,0
8,206.03984071995225,0
5,281.7090587919737,0
5,272.89704830363013,0
4,155.9925366515139,0
5,238.8825281829669,0
2,109.77150030833953,0
3,236.0331329052564,0
7,211.87962446408844,0
5,230.31834898907445,0
6,176.20441962846138,0
7,366.7257018921992,0
2,127.89602339037486,0
7,277.7241368774769,0
5,117.46413441853348,0
5,240.3475339703457,0
7,246.06319818014262,0
6,204.39806972498283,0
5,160.37404715650365,0
0,211.29079125962392,0
7,221.36082667441394,0
5,343.19491890450263,0
5,130.21277717597633,0
6,155.52692029487986,0
8,222.7788445655469,0
4,179.51569676837985,0
6,191.996716981552,0
4,285.62814682910084,0
1,-25.621320274338785,0
3,152.1640523985751,0
4,60.61046189990006,0
5,104.33468504767436,0
4,392.3699593657976,0
5,247.8534507162205,0
2,276.12519400464834,0
2,193.55762801708548,0
5,260.6971059865528,0
5,58.67483939838007,0
5,283.0638729415681,0
6,134.412470515208,0
4,157.49473445392695,0
9,240.41208563637218,0
7,225.31574068657721,0
2,206.7696038714839,0
3,90.9523077135745,0
4,207.98509350573136,0
6,276.8449082786583,0
7,157.40103231201647,0
4,305.1949636272237,0
5,130.18464512687925,0
5,200.52383133746991,0
3,322.82621867012904,0
3,145.48800698403124,0
7,284.3188386701659,0
3,357.97218897774474,0
8,213.683525513932,0
8,157.83864100933545,0
5,138.1808957639981,0
5,304.368216267786,0
3,302.1355359471719,0
3,315.944729829494,0
6,197.37293194752422,0
5,283.0245553221684,0
4,196.0928487099144,0
6,129.35559027133127,0
3,289.9341428089882,0
12,330.7096222622564,0
1,118.35184217749442,0
6,116.84552296794641,0
1,203.19855473840997,0
6,276.49028845928,0
1,109.29446449968373,0
4,218.16125895647247,0
3,152.76584367521986,0
3,256.06632798600015,0
5,136.16905428032877,0
5,261.74424002193433,0
5,187.34281513458333,0
9,125.02875810551659,0
3,205.0951964341511,0
3,44.96213484093178,0
6,155.27243423160482,0
6,226.99208562597292,0
3,58.259617677448375,0
7,-5.690948248432903,0
4,12.85061441494662,0
1,306.1702844400296,0
7,193.85927897898165,0
7,157.40276847942502,0
2,275.6123788533464,0
5,167.64402540247113,0
6,221.47695198933857,0
9,202.06042807386103,0
3,162.32004633976175,0
4,223.53167071112847,0
10,261.86089771361156,0
4,185.20747063864098,0
4,163.15555414763082,0
4,172.59900736004374,0
7,16.166997377141456,0
8,222.64476372071294,0
6,103.27109688091589,0
6,250.37749792951394,0
3,192.76607194597648,0
5,208.40968772243525,0
6,256.0263336484962,0
2,125.87809869272522,0
8,229.53987546807656,0
5,221.40968420501318,0
4,185.21753338857656,0
4,125.74510393891697,0
2,247.61906912441313,0
5,256.2763635535453,0
5,209.08816207823074,0
4,114.37580674282842,0
2,157.80407736596368,0
4,195.17338220639468,0
4,255.0795639985675,0
1,73.32084791095068,0
8,154.89572285564986,0
4,167.78619520462382,0
10,193.34227364775765,0
6,95.89397727801226,0
3,182.59737773013333,0
6,175.16131485499284,0
4,116.99265028082748,0
3,190.56259326650527,0
2,156.70647225715985,0
3,239.64689140077658,0
5,129.1737951196529,0
3,207.1867297702764,0
4,135.32889302165853,0
3,152.019660947295,0
6,223.78333021643246,0
5,218.77741862737244,0
5,166.63822539373118,0
4,178.44715053338658,0
4,83.71148439123807,0
6,312.221144846456,0
4,254.99651183024224,0
6,252.11584406968854,0
4,72.39742264350278,0
5,152.36080060085706,0
5,173.23631768611017,0
4,45.51508063727903,0
5,271.19600768608694,0
3,316.3107590838509,0
4,364.95479648028913,0
6,116.32929379858109,0
6,209.3858797467419,0
1,305.8254615320337,0
3,179.7105216842437,0
4,154.64096689258577,0
6,50.71858611644072,0
4,290.6097966217399,0
3,198.4591395141308,0
14,141.65265128295502,0
5,222.7085831863088,0
4,212.24042985429318,0
5,213.4607281883673,0
5,182.63215501386597,0
7,329.7886527010693,0
7,189.30722133900622,0
7,329.54576610586435,0
2,245.12935411201582,0
5,228.09361142093852,0
3,190.93801973774757,0
7,277.91653548367367,0
2,209.03934140623963,0
6,125.42950279091747,0
4,122.76062472015715,0
8,233.79876975474176,0
5,127.40968918668034,0
1,195.02151544220004,0
2,284.5747630840873,0
3,224.3176142315467,0
6,142.2292103737002,0
8,312.7990009292912,0
4,243.83001895957614,0
3,281.42343897632713,0
6,18.595332543255807,0
6,226.4682302610197,0
8,267.37262691039143,0
6,336.02309138383936,0
6,82.89451326791666,0
5,296.48916713556264,0
4,331.55042285609954,0
5,38.616881817681644,0
5,238.2872887895794,0
6,249.40966514725616,0
11,173.8393869878475,0
8,160.79244319469683,0
7,253.4283130630258,0
7,150.80145972714945,0
4,182.62005372655216,0
8,264.9947920659137,0
6,340.3234440261491,0
2,243.03874180336146,0
4,210.67875963316092,0
0,158.68820122713836,0
6,119.1519967479155,0
0,288.76625932007596,0
7,187.72401190984922,0
9,292.0562619733383,0
7,173.63584976036307,0
2,148.05690709111911,0
4,233.66391110620128,0
8,193.877124858528,0
5,103.55771163114099,0
5,345.3894663825478,0
6,149.841298098269,0
2,274.2073216939371,0
4,267.3485303517185,0
7,99.24297880685145,0
3,119.80898843068124,0
6,175.87925282398976,0
2,130.74827643373467,0
8,338.11650975029505,0
10,183.98594905611907,0
5,271.1799234251255,0
4,241.09099112001633,0
4,221.12179591970826,0
8,203.22569685916702,0
9,298.97045662309574,0
7,133.99256213319867,0
7,338.1068248365269,0
3,97.0221455596724,0
8,262.5209380497939,0
7,87.58689120481739,0
2,174.74355582184322,0
5,207.46479504487735,0
7,161.0643720936389,0
6,185.46643443064872,0
1,89.04236416553653,0
3,121.00396250211588,0
4,239.86117657567058,0
4,202.3737459981956,0
3,144.75775793427943,0
7,305.94222105037375,0
9,102.40552800078274,0
4,171.07276273087498,0
3,159.54749774572227,0
4,249.20301022088356,0
4,203.85309529097555,0
6,191.34678027723226,0
3,52.46266369062087,0
10,269.20275845056744,0
5,182.57393481346105,0
5,209.2528814088336,0
3,140.1149423924898,0
2,127.53369897463418,0
7,319.94302067805495,0
5,58.140913739006976,0
4,115.66407777737825,0
6,318.43937221352644,0
5,251.2597104798923,0
4,173.96299746060643,0
7,299.72770514309224,0
4,235.7488093116807,0
2,218.61280735795356,0
3,218.0449613681934,0
8,237.2190573771595,0
5,240.45540010379625,0
6,375.67784423167654,0
2,184.40857506618624,0
3,186.8762249481437,0
3,101.04854499434289,0
7,195.84820905431854,0
5,349.0309519635855,0
2,278.7588001947725,0
2,156.50658048997377,0
7,202.4033091617028,0
8,96.28492995320043,0
4,122.47045245613549,0
4,211.9552922090974,0
4,160.44363177436378,0
3,116.43201684972654,0
4,239.18726117903137,0
6,193.41999306773408,0
5,74.59597026471685,0
5,33.988242706576955,0
3,154.39908011405967,0
6,72.93878852467778,0
4,50.487087482347704,0
2,290.31753611216686,0
5,192.18312881077657,0
7,178.76428974195974,0
8,184.92753470794008,0
0,108.97342793656242,0
5,232.87809320113348,0
4,189.54397386139675,0
6,139.40730752164706,0
4,151.38970523800003,0
7,101.80330294301638,0
2,167.50057016785323,0
3,180.82976953739887,0
3,165.41733366960287,0
5,204.4123645873269,0
6,193.7190636190595,0
9,218.46148309316857,0
6,275.44776295372753,0
7,247.44187817704645,0
2,276.36718724082687,0
2,132.1812616139017,0
8,159.3108084729074,0
8,252.2877347156774,0
8,253.7182137145669,0
7,145.71035059704946,0
6,248.9267140625394,0
2,124.51743066832466,0
7,238.4844579313435,0
6,197.89630393074873,0
5,89.24515168749308,0
6,165.27409425924745,0
4,374.58142477563945,0
4,216.2224290243996,0
4,384.0359981374608,0
5,84.48587760999709,0
4,260.0593434131074,0
7,-2.7468953445692534,0
2,199.98116120681735,0
4,250.4973902121057,0
1,267.0312075997021,0
6,136.05842203356696,0
1,283.1272337581389,0
6,157.30281919642442,0
6,186.87221991100827,0
0,165.3342224514693,0
6,109.08885194141348,0
1,325.5775669936687,0
4,203.84142537264614,0
6,286.98547029269025,0
7,283.57689934116803,0
6,122.56478285816135,0
3,297.2901798137281,0
7,240.2731394839458,0
6,116.72785084216886,0
5,235.90806650732037,0
7,118.16256921055458,0
4,328.5166694382912,0
7,265.1029395937677,0
1,194.30811502471718,0
2,301.1842894573747,0
2,73.44098842371699,0
6,140.05269599039667,0
8,179.8064222607703,0
6,378.8547745140414,0
0,114.36136793012756,0
10,63.415524660746115,0
2,84.44915884013835,0
5,272.4972695364481,0
8,152.46461835689146,0
5,187.27306685051093,0
4,261.0266113339587,0
3,187.35322976336707,0
7,216.33172836064443,0
7,242.81721180877562,0
3,165.54588864318276,0
3,186.69463520562527,0
2,219.35643218568092,0
2,269.4543418442576,0
7,136.61045886554808,0
4,-41.64607374638237,0
1,254.36665195085175,0
3,274.21727350000674,0
10,216.00273297041375,0
3,221.46345751652285,0
6,154.85520846878637,0
4,240.01467372279393,0
5,268.2533455747351,0
3,204.51970731347876,0
7,399.2998664005813,0
5,74.90071298628963,0
2,213.03693366850777,0
6,106.05176301461483,0
3,270.3876739165512,0
2,73.48196575662548,0
7,93.28627658258412,0
6,149.34504475606363,0
3,221.26657358843195,0
5,152.36228890707062,0
7,153.16469899207254,0
4,185.52876360591318,0
4,180.6207872750795,0
3,318.9959510654819,0
6,254.87288957351745,0
4,174.03386081722846,0
5,367.7609528970891,0
7,239.33289398848075,0
4,122.48303557491612,0
3,220.52109919934753,0
1,242.84100358922515,0
5,144.99002247509213,0
8,115.79928713551686,0
5,206.91672720339537,0
5,171.18225829551716,0
3,318.3302310764354,0
3,259.29246592679317,0
6,148.73797807307355,0
5,234.0750488758871,0
7,301.37025141797915,0
6,88.495644328028,0
8,118.17774072097983,0
8,199.10651061763753,0
8,202.84815743240273,0
9,195.82419956297116,0
5,175.13782569698577,0
3,173.9151742038384,0
4,230.74065094573032,0
5,290.71540429113384,0
6,161.52378162492585,0
7,395.0719476136523,0
4,356.85531485922536,0
6,306.3404503664065,0
13,249.79866676492495,0
3,360.6390485176125,0
7,176.7907708000473,0
7,133.39164704078124,0
2,157.92223524768127,0
5,119.76457575279348,0
2,209.74410578506956,0
4,223.98643713021946,0
3,216.06718709448856,0
3,199.005491825456,0
1,210.65236225372922,0
7,338.9059047079911,0
4,249.6041494111267,0
9,273.8007037283857,0
4,215.26319493494304,0
6,70.75290412255382,0
3,54.889402362439114,0
8,366.6247992166812,0
6,157.4542179815023,0
5,150.65989246784542,0
3,219.65305931017994,0
11,244.0322382663942,0
7,254.148970986753,0
6,341.95348263040034,0
6,320.0589106126353,0
6,135.1253420288943,0
6,277.49876587374314,0
5,169.27272654313612,0
8,188.99930044553787,0
6,112.480863523891,0
8,64.55417169348723,0
13,197.4750629894169,0
4,123.52144671110034,0
1,274.2250942857629,0
4,177.51374051839028,0
2,224.68721751598986,0
7,309.40206031323453,0
4,81.17638545743135,0
5,142.03060891602502,0
8,214.47068996526798,0
6,225.00198526586084,0
5,288.27980010178607,0
2,269.37225032324784,0
6,207.75469005845915,0
5,224.2723736477804,0
6,226.48607127923918,0
3,82.42301082609956,0
6,187.48996181160308,0
6,219.87785743976738,0
4,236.68406870280853,0
7,126.05092479486726,0
4,98.49616699768872,0
0,181.23739259855355,0
9,357.3892888873195,0
1,134.4601989817065,0
6,293.91425978838475,0
4,326.7791714436096,0
5,203.6373220986555,0
6,145.61216522772392,0
8,241.02556509265804,0
4,215.59922336795967,0
5,131.2716815847753,0
10,147.29577389025792,0
5,236.28638817162647,0
7,274.6752326534838,0
6,174.176783894769,0
4,194.46931480895574,0
3,253.4910856408864,0
5,186.20104926608516,0
4,176.05384213632925,0
4,139.57273442182193,0
5,138.1852301300775,0
2,413.51062065786044,0
7,184.30386719367345,0
3,309.2046657209779,0
5,334.7194670015257,0
6,185.31341684054726,0
8,229.4743846747815,0
5,208.19827856264257,0
3,71.02541194730586,0
3,75.84215902014702,0
5,203.90787735234184,0
7,166.00691691131232,0
5,351.3264270714872,0
5,181.07416490443052,0
10,356.07431976545,0
2,161.88868830915646,0
6,352.9760336487147,0
7,240.5139597557877,0
4,245.06335166169578,0
11,159.05888346130806,0
5,246.1533744322951,0
4,335.41707464650005,0
1,188.413800475189,0
11,172.84825477067056,0
3,180.25899689119294,0
2,329.60892840051497,0
7,268.42809656008694,0
5,315.8143992376895,0
1,225.08981683874157,0
6,203.14554854222655,0
4,233.91552312565057,0
9,285.6126827530032,0
4,180.2305405929708,0
9,309.4941594685429,0
5,229.26644456527015,0
2,7.497748957585742,0
8,270.6794741684156,0
2,98.2155989390414,0
7,268.733820853919,0
9,272.1214398590533,0
3,226.39140779049666,0
3,243.4944719101355,0
6,287.90966302751895,0
7,160.34978609514178,0
2,263.47437277619827,0
9,293.0418642365629,0
5,340.80660780307824,0
5,111.53757711522374,0
3,232.68128519902146,0
6,123.08086407508283,0
6,119.68623858388017,0
4,228.72222179247842,0
6,206.1964651836911,0
8,291.6001182817588,0
4,172.30588403246327,0
6,189.27588510423914,0
4,216.92034098705477,0
9,131.0536918850835,0
5,142.15441239872553,0
7,289.28789326180424,0
2,156.0835966975113,0
4,294.5981253159748,0
4,248.58500645346356,0
7,76.19751796088516,0
3,242.43029534702305,0
4,241.7983858475302,0
3,233.83428868090283,0
3,188.64986188935913,0
2,124.79460356865185,0
10,307.6970212890096,0
3,191.87363290217314,0
2,129.32750717317055,0
6,236.59749488704068,0
4,140.57760234133943,0
6,124.0731177371903,0
2,169.9621910238049,0
4,146.76817885455404,0
9,127.02061984123405,0
10,264.5129409809407,0
5,190.89377484300806,0
2,300.18239564127134,0
3,131.63924178160516,0
7,61.79511698909312,0
6,211.9016279399533,0
4,348.47831374451323,0
2,242.47894634896016,0
7,457.2299356970266,0
6,226.56472967592708,0
7,218.84417690304724,0
7,27.57098631536661,0
3,234.23579524708225,0
3,213.4934208015433,0
4,167.40630414363704,0
5,189.05769063527438,0
2,194.55195405262566,0
4,185.60566776543487,0
7,367.17719705007687,0
5,170.33103777559927,0
6,213.54509790830858,0
4,167.68791332910345,0
9,262.6744949315104,0
2,214.14109599777655,0
6,177.6071541463615,0
4,45.92256432742539,0
3,219.46465802310001,0
6,175.23389811361994,0
7,195.1407474490319,0
8,105.40336422037333,0
9,314.6625738176157,0
5,268.5394540675098,0
4,314.4564798112506,0
3,291.75834406247634,0
7,247.38538417019691,0
4,108.61739930188457,0
8,347.4709731257487,0
8,125.78918792899916,0
1,178.52739007400305,0
5,256.5521824501537,0
4,260.5232629749924,0
3,245.77893815556465,0
2,167.97692149367282,0
8,151.44546981156202,0
8,402.7626054884909,0
3,196.85488492001332,0
4,187.05828922889313,0
12,142.91548072489974,0
3,219.57362792567662,0
3,215.84182404624565,0
4,198.70190330365637,0
3,230.5381317430309,0
4,341.0830001953883,0
6,152.39578349672811,0
4,203.44669937616962,0
3,148.17212379595554,0
8,223.57586886605023,0
2,154.52243989004648,0
3,157.96456068526481,0
7,83.23813007554992,0
3,207.82358262557398,0
7,234.38156975239818,0
5,348.83810825538364,0
2,237.56019849518762,0
9,164.02527013621443,0
4,91.22567298511282,0
3,102.29703954676174,0
1,96.34973284224222,0
2,350.2433628359505,0
6,223.0248397541096,0
10,153.3627024590486,0
6,123.21123158773885,0
6,131.51137276848627,0
2,151.25604843948972,0
4,305.30041730041216,0
5,197.60452423538004,0
8,84.20268661808407,0
5,384.8367419784297,0
3,108.78710885072822,0
1,152.7331752060906,0
7,304.81155101071056,0
7,233.21197060872532,0
4,162.40616003006323,0
4,101.49064591249322,0
4,122.66479128599786,0
9,127.48031047388272,0
1,200.56254382796396,0
3,215.2849453825043,0
4,188.1076297094926,0
3,196.86289488605365,0
3,115.94214438445434,0
8,223.45088849791114,0
11,302.4414909469597,0
4,186.97666546003452,0
2,185.41706348564213,0
3,206.64008416422786,0
4,289.4563887807513,0
2,128.42216004490876,0
7,316.0677868585708,0
2,233.69777915481902,0
11,202.29445565590942,0
5,297.0591069331456,0
5,105.43503408988354,0
4,241.76364289957667,0
4,234.4247651605294,0
4,125.16359484849657,0
3,236.85104983630566,0
5,222.6644143504389,0
9,185.70095042480528,0
5,269.0254044184266,0
2,154.25965981138683,0
6,221.62569966746952,0
7,189.46609740357448,0
5,150.8242541593866,0
7,240.23077480950172,0
7,183.3811402120679,0
8,82.15948330323626,0
7,55.91471162256124,0
3,263.12459744665614,0
4,102.35199142185354,0
4,222.3507594720485,0
3,204.39615149025204,0
7,170.517457842328,0
7,356.5334765772272,0
3,214.37392147683568,0
7,260.4506786145652,0
8,222.7852972271847,0
3,181.47684615060152,0
4,198.47289998112467,0
7,316.6834212528387,0
1,287.0484234080344,0
4,356.15891453508806,0
2,217.73136743783073,0
2,129.84503474394018,0
5,164.75864445121505,0
6,104.9777446561127,0
5,261.36353031002216,0
4,153.12669471382014,0
5,-44.42543570556083,0
7,397.10205586639444,0
4,154.35190892093476,0
2,153.87272596113525,0
9,333.7289354128293,0
4,103.33988393619876,0
3,290.92847092265333,0
4,153.00460452607828,0
4,94.09636443225128,0
6,336.4574209102509,0
4,273.8477557650022,0
6,273.6000787612034,0
9,229.41244374310196,0
3,247.9281306462144,0
3,101.42735802015653,0
8,208.92886857957285,0
6,125.6989599639324,0
1,88.88475847495563,0
7,232.87626645664253,0
5,292.65196445276354,0
7,169.33049406175488,0
5,183.03896861323665,0
2,108.94794839335681,0
6,200.5773716870318,0
7,260.8060889910731,0
5,263.32221893822185,0
6,243.6140940504746,0
5,150.52550662443718,0
6,147.98967652582786,0
3,263.63235785927463,0
4,264.9599145773385,0
5,186.24040116544856,0
8,165.90624739474515,0
10,293.37976747565597,0
5,171.20410681494025,0
3,259.6745779619025,0
7,189.05254601135212,0
2,116.19737751704,0
6,328.9849712018962,0
6,209.6051116585181,0
6,143.14048160895334,0
5,88.73554657798367,0
0,96.79993614105331,0
6,170.1670876724319,0
4,354.0103106826874,0
6,153.2270497060606,0
3,315.79638658769636,0
6,189.53890651175328,0
3,105.50796871186542,0
5,162.1431049239683,0
2,97.52096610100455,0
4,131.52252384289167,0
7,129.1401550499266,0
6,47.69569060149871,0
7,321.0236855051781,0
6,216.88136241778253,0
2,145.09772755055184,0
0,217.74061971467114,0
4,133.16156850863507,0
5,-13.684957229580448,0
2,436.53533065812394,0
3,215.16799013416477,0
6,152.8789568548188,0
9,45.28681506580534,0
6,80.4680163885952,0
4,332.3593543643924,0
2,320.15508390387737,0
6,260.25720287991584,0
7,110.7938369272149,0
2,320.79791903816084,0
6,235.9826094355482,0
8,252.39395586812276,0
4,235.69367555545972,0
6,79.4410252299117,0
6,104.147123940249,0
1,159.18254668733107,0
7,251.49117660264906,0
6,89.5654334205483,0
5,185.97228680446474,0
3,185.87123918695593,0
7,263.4191751462062,0
4,253.973722848613,0
2,119.18192567582936,0
7,315.73489355898414,0
5,106.94081369997679,0
8,287.37915535206,0
7,155.98840813212814,0
5,213.11407627466977,0
4,218.0789968083444,0
3,215.81659525670364,0
9,253.95993587476562,0
4,231.3167598346826,0
8,262.69193038964306,0
4,237.16959682761086,0
2,98.84357928593249,0
2,221.583925964639,0
5,154.89040779957335,0
8,111.25900176741732,0
5,176.81280858581601,0
6,214.65884792280727,0
3,219.97400223902278,0
5,284.48197961122145,0
8,304.5847295177262,0
4,226.90246646058847,0
5,241.36851016075275,0
1,207.62472265405242,0
5,261.3780370919668,0
6,238.95905110696515,0
3,195.64095249137569,0
6,372.15860536034404,0
5,156.3053309246545,0
5,316.356556536667,0
6,91.65656589384503,0
6,265.08932291611643,0
7,314.925468138147,0
6,47.422474319366415,0
5,211.11604584440752,0
6,257.2331232995235,0
6,220.1570883302453,0
5,230.25247484855709,0
10,210.89785299013306,0
4,112.46017389107264,0
8,389.44364737243535,0
6,159.71697093473608,0
4,234.73289910231242,0
5,148.25282583316582,0
4,17.930944798344115,0
6,126.0389701000825,0
2,84.19146461798896,0
2,287.32540313795914,0
9,151.4505587164436,0
1,158.87269286560297,0
3,114.8535429917011,0
4,207.5228318972082,0
3,142.68331869109755,0
2,279.3883784997431,0
6,224.16314584713288,0
2,154.25393714204415,0
7,268.01864414696155,0
10,200.63524184185906,0
1,201.71975245519607,0
2,82.98920770144593,0
4,194.3131093771749,0
4,225.72357114543988,0
8,306.68534577586763,0
6,139.84850960773417,0
2,382.2486898708409,0
6,244.54946534631887,0
8,78.44704991729542,0
8,132.38415087315548,0
2,313.67993313734553,0
5,299.45833143699156,0
4,201.44747852484022,0
3,211.99341624462815,0
8,106.8311781019223,0
3,305.7154192188274,0
7,120.97863305804262,0
2,267.5792888898734,0
1,308.16338949321107,0
5,203.8524443375607,0
4,277.4089092897759,0
4,347.81117664205556,0
4,221.43750393685903,0
3,185.9758546854443,0
0,194.65177139587865,0
2,140.56096778623294,0
3,138.75329658105014,0
4,235.39254110605623,0
2,186.88401422805723,0
6,226.20553414810126,0
5,80.80510801179429,0
1,192.5904939850288,0
8,282.40942800723707,0
6,110.48605784191855,0
1,201.32211313076408,0
9,51.63125512812712,0
3,95.56303821814609,0
9,264.612871014244,0
4,175.25725653496403,0
3,345.7658292430834,0
7,234.595448833945,0
5,242.44765319114595,0
6,113.88143600840806,0
3,169.19156985244376,0
7,141.38910543619102,0
5,114.76466083595314,0
8,253.11145008769083,0
7,269.16126926149434,0
3,231.91497553339588,0
5,133.75462454192103,0
9,226.458402807797,0
5,46.98572788274748,0
6,305.8407414966432,0
4,96.14798594900506,0
6,110.36328140492293,0
6,209.2233815656154,0
5,216.33276481936366,0
6,194.18011212385724,0
4,111.18976472141627,0
4,290.6678394882634,0
7,65.12406391445995,0
7,81.33848076412441,0
5,191.4413782436415,0
3,98.86128145244898,0
3,297.810022102074,0
3,105.74282916696681,0
2,324.562172176825,0
6,282.80977326172587,0
3,298.8044588406067,0
3,350.96847863625965,0
11,206.49823392766123,0
4,118.96203233440339,0
10,191.75936993850866,0
8,154.66675156728297,0
3,143.2646981989022,0
7,212.0682749445466,0
5,175.06366286338027,0
3,139.82322525464028,0
5,180.36780859301933,0
6,243.9182771362964,0
5,276.5133765274157,0
5,71.76608694472083,0
2,175.74391309371663,0
6,188.69254356202364,0
5,105.39839822178945,0
4,190.4235413567441,0
7,211.8396487632022,0
5,241.50676362247924,0
6,206.17264205053363,0
6,129.52404720019555,0
6,360.9624022057477,0
3,266.33014172972787,0
5,244.21757957198935,0
4,280.3865005608749,0
8,219.56873374483817,0
3,302.9040708417564,0
2,204.54975602286115,0
1,200.1397968219347,0
7,250.81827830329632,0
3,326.10860370327384,0
2,320.9638892231446,0
4,247.42780786079965,0
6,241.32894868614397,0
2,255.6833928877189,0
7,278.8496730669278,0
4,303.89855515305936,0
10,181.07327327969202,0
8,305.4449031869913,0
6,227.43960912570446,0
7,252.074529799996,0
3,310.55594572271957,0
4,259.7649800072543,0
8,273.27964505222724,0
5,168.8465173374063,0
4,319.86492349997445,0
4,255.65493688609,0
5,210.0852574272398,0
5,288.08595095144824,0
4,407.0264398208399,0
3,106.48603985424522,0
6,135.70139016613743,0
8,414.8244247068708,0
5,234.13558738434995,0
5,215.26957429052544,0
3,190.7691406670268,0
5,296.6748800777152,0
5,408.899784704823,0
10,146.78491674133235,0
4,192.2498618248533,0
4,171.94182971457073,0
9,258.62919814554226,0
5,297.79147501204596,0
4,329.67462282664934,0
2,261.33746260962243,0
4,401.5466232994894,0
4,154.01976134340697,0
5,133.23675580538367,0
2,317.5475434652967,0
8,209.82658556770693,0
3,89.92477412677752,0
5,174.71496226900405,0
4,220.4526923277819,0
5,148.3001409674116,0
7,118.82714503243291,0
6,183.38966907792994,0
